Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Month
2022-10-17,Ashwagandha,Herbal,64,35.93,2184.71,0.05,1,Canada,iHerb,10
2022-10-17,Melatonin,Sleep Aid,38,47.05,1787.84,0.0,1,UK,iHerb,10
2022-10-17,Biotin,Vitamin,120,32.92,2765.13,0.3,5,Canada,iHerb,10
2022-10-17,Green Tea Extract,Fat Burner,84,46.35,2725.67,0.3,1,Canada,Walmart,10
2022-10-17,Iron Supplement,Mineral,84,26.39,2106.26,0.05,1,UK,Amazon,10
2022-10-17,Electrolyte Powder,Hydration,124,18.44,1600.94,0.3,1,UK,Amazon,10
2022-10-24,Whey Protein,Protein,120,15.91,1718.25,0.1,2,Canada,iHerb,10
2022-10-24,Vitamin C,Vitamin,117,16.36,1530.85,0.2,2,Canada,Amazon,10
2022-10-24,Fish Oil,Omega,40,45.42,1816.91,0.0,1,Canada,iHerb,10
2022-10-24,Multivitamin,Vitamin,38,51.99,1975.59,0.0,0,USA,Walmart,10
2022-10-24,Pre-Workout,Performance,101,28.63,2457.57,0.15,4,Canada,Amazon,10
2022-10-24,BCAA,Amino Acid,55,39.11,2043.47,0.05,1,UK,iHerb,10
2022-10-24,Creatine,Performance,93,27.79,2455.3,0.05,4,Canada,Amazon,10
2022-10-24,Zinc,Mineral,101,23.97,1936.55,0.2,4,UK,iHerb,10
2022-10-24,Magnesium,Mineral,46,45.03,2071.44,0.0,2,Canada,Walmart,10
2022-10-24,Probiotic,Digestive,113,32.14,2542.14,0.3,4,UK,Amazon,10
2022-10-24,Ashwagandha,Herbal,49,32.77,1605.93,0.0,2,UK,Amazon,10
2022-10-24,Melatonin,Sleep Aid,87,23.07,1706.24,0.15,1,USA,iHerb,10
2022-10-24,Biotin,Vitamin,96,40.91,2749.02,0.3,4,UK,iHerb,10
2022-10-24,Green Tea Extract,Fat Burner,84,21.59,1813.92,0.0,2,Canada,Walmart,10
2022-10-24,Iron Supplement,Mineral,99,20.24,1603.32,0.2,4,Canada,Walmart,10
2022-10-24,Electrolyte Powder,Hydration,135,17.04,1610.01,0.3,3,USA,iHerb,10
2022-10-31,Whey Protein,Protein,126,30.69,2706.94,0.3,4,UK,iHerb,10
2022-10-31,Vitamin C,Vitamin,100,18.59,1580.36,0.15,4,Canada,Walmart,10
2022-10-31,Fish Oil,Omega,126,11.91,1125.49,0.25,2,UK,Amazon,10
2022-10-31,Multivitamin,Vitamin,69,24.94,1720.6,0.0,1,Canada,Walmart,10
2022-10-31,Pre-Workout,Performance,116,15.75,1552.73,0.15,5,USA,Walmart,10
2022-10-31,BCAA,Amino Acid,107,20.84,1672.58,0.25,3,USA,iHerb,10
2022-10-31,Creatine,Performance,88,30.63,2560.92,0.05,4,Canada,iHerb,10
2022-10-31,Zinc,Mineral,44,40.12,1765.44,0.0,1,USA,iHerb,10
2022-10-31,Magnesium,Mineral,51,41.23,2102.76,0.0,2,Canada,Walmart,10
2022-10-31,Probiotic,Digestive,64,36.64,2110.61,0.1,1,USA,iHerb,10
2022-10-31,Ashwagandha,Herbal,77,18.36,1342.89,0.05,2,UK,Walmart,10
2022-10-31,Melatonin,Sleep Aid,66,38.74,2301.16,0.1,1,UK,Amazon,10
2022-10-31,Biotin,Vitamin,68,42.41,2595.49,0.1,2,USA,iHerb,10
2022-10-31,Green Tea Extract,Fat Burner,66,38.39,2406.87,0.05,2,Canada,iHerb,10
2022-10-31,Iron Supplement,Mineral,126,19.15,1688.87,0.3,1,UK,Walmart,10
2022-10-31,Electrolyte Powder,Hydration,71,26.83,1809.96,0.05,1,Canada,Amazon,10
2022-11-07,Whey Protein,Protein,143,41.48,4152.08,0.3,6,UK,Amazon,11
2022-11-07,Vitamin C,Vitamin,112,16.55,1668.69,0.1,3,Canada,iHerb,11
2022-11-07,Fish Oil,Omega,153,17.81,1907.57,0.3,2,UK,iHerb,11
2022-11-07,Multivitamin,Vitamin,109,19.76,2046.28,0.05,5,UK,iHerb,11
2022-11-07,Pre-Workout,Performance,122,42.65,3642.24,0.3,5,Canada,Walmart,11
2022-11-07,BCAA,Amino Acid,65,44.01,2717.32,0.05,2,Canada,Walmart,11
2022-11-07,Creatine,Performance,139,25.51,2836.48,0.2,4,USA,Amazon,11
2022-11-07,Zinc,Mineral,106,24.75,2360.98,0.1,3,UK,Walmart,11
2022-11-07,Magnesium,Mineral,99,30.46,2563.09,0.15,4,Canada,Walmart,11
2022-11-07,Probiotic,Digestive,111,31.74,2642.65,0.25,2,UK,Walmart,11
2022-11-07,Ashwagandha,Herbal,71,34.92,2479.67,0.0,3,USA,Amazon,11
2022-11-07,Melatonin,Sleep Aid,74,31.65,2342.37,0.0,1,Canada,Amazon,11
2022-11-07,Biotin,Vitamin,118,22.31,2237.46,0.15,3,Canada,Walmart,11
2022-11-07,Green Tea Extract,Fat Burner,119,27.61,2628.12,0.2,4,USA,Walmart,11
2022-11-07,Iron Supplement,Mineral,129,34.89,3150.89,0.3,2,UK,iHerb,11
2022-11-07,Electrolyte Powder,Hydration,98,47.09,3460.93,0.25,4,Canada,Walmart,11
2022-11-14,Whey Protein,Protein,83,36.34,3016.08,0.0,3,UK,Amazon,11
2022-11-14,Vitamin C,Vitamin,114,40.21,3667.04,0.2,3,Canada,Walmart,11
2022-11-14,Fish Oil,Omega,143,22.43,2245.12,0.3,2,UK,Walmart,11
2022-11-14,Multivitamin,Vitamin,100,21.93,2192.73,0.0,2,USA,Amazon,11
2022-11-14,Pre-Workout,Performance,69,50.06,3281.64,0.05,1,USA,Amazon,11
2022-11-14,BCAA,Amino Acid,95,45.92,3272.11,0.25,1,Canada,Amazon,11
2022-11-14,Creatine,Performance,90,27.5,2475.16,0.0,4,UK,Walmart,11
2022-11-14,Zinc,Mineral,47,46.52,2186.49,0.0,1,Canada,Amazon,11
2022-11-14,Magnesium,Mineral,109,39.81,3037.34,0.3,3,UK,iHerb,11
2022-11-14,Probiotic,Digestive,99,38.86,2885.54,0.25,3,UK,Walmart,11
2022-11-14,Ashwagandha,Herbal,103,25.44,2227.66,0.15,2,Canada,Amazon,11
2022-11-14,Melatonin,Sleep Aid,72,38.3,2757.69,0.0,2,USA,Walmart,11
2022-11-14,Biotin,Vitamin,66,35.37,2334.27,0.0,2,UK,iHerb,11
2022-11-14,Green Tea Extract,Fat Burner,118,14.89,1581.18,0.1,2,USA,iHerb,11
2022-11-14,Iron Supplement,Mineral,102,32.58,2824.66,0.15,1,Canada,Walmart,11
2022-11-14,Electrolyte Powder,Hydration,90,26.67,2280.1,0.05,3,Canada,iHerb,11
2022-11-21,Whey Protein,Protein,89,45.23,4025.26,0.0,2,USA,Amazon,11
2022-11-21,Vitamin C,Vitamin,110,31.7,2964.08,0.15,4,UK,Amazon,11
2022-11-21,Fish Oil,Omega,62,31.9,1977.97,0.0,1,USA,Walmart,11
2022-11-21,Multivitamin,Vitamin,115,37.82,3262.31,0.25,3,Canada,Walmart,11
2022-11-21,Pre-Workout,Performance,101,30.2,3050.0,0.0,3,USA,Amazon,11
2022-11-21,BCAA,Amino Acid,111,17.63,1858.94,0.05,3,Canada,iHerb,11
2022-11-21,Creatine,Performance,89,34.8,3097.27,0.0,1,UK,Walmart,11
2022-11-21,Zinc,Mineral,54,39.97,2158.31,0.0,1,UK,Walmart,11
2022-11-21,Magnesium,Mineral,96,38.21,2934.53,0.2,3,UK,iHerb,11
2022-11-21,Probiotic,Digestive,62,49.19,2744.96,0.1,0,Canada,iHerb,11
2022-11-21,Ashwagandha,Herbal,54,41.71,2252.18,0.0,1,UK,Amazon,11
2022-11-21,Melatonin,Sleep Aid,120,32.89,2959.69,0.25,4,USA,Walmart,11
2022-11-21,Biotin,Vitamin,63,48.38,3047.99,0.0,0,Canada,Amazon,11
2022-11-21,Green Tea Extract,Fat Burner,60,40.94,2456.64,0.0,1,UK,Walmart,11
2022-11-21,Iron Supplement,Mineral,120,18.79,2029.67,0.1,3,USA,iHerb,11
2022-11-21,Electrolyte Powder,Hydration,59,41.13,2426.67,0.0,1,USA,Amazon,11
2022-11-28,Whey Protein,Protein,126,19.82,2497.68,0.0,5,Canada,Walmart,11
2022-11-28,Vitamin C,Vitamin,139,28.88,2810.5,0.3,3,USA,iHerb,11
2022-11-28,Fish Oil,Omega,119,29.24,2957.41,0.15,1,USA,iHerb,11
2022-11-28,Multivitamin,Vitamin,93,39.14,3094.2,0.15,4,USA,Walmart,11
2022-11-28,Pre-Workout,Performance,112,16.5,1848.05,0.0,3,USA,Amazon,11
2022-11-28,BCAA,Amino Acid,74,44.89,3155.84,0.05,2,USA,Walmart,11
2022-11-28,Creatine,Performance,146,19.85,2173.21,0.25,3,USA,Amazon,11
2022-11-28,Zinc,Mineral,69,35.29,2434.93,0.0,2,Canada,Walmart,11
2022-11-28,Magnesium,Mineral,119,34.24,3056.1,0.25,3,UK,Walmart,11
2022-11-28,Probiotic,Digestive,61,44.87,2737.32,0.0,2,Canada,iHerb,11
2022-11-28,Ashwagandha,Herbal,97,19.09,1759.29,0.05,0,USA,iHerb,11
2022-11-28,Melatonin,Sleep Aid,132,27.77,2565.65,0.3,3,USA,Walmart,11
2022-11-28,Biotin,Vitamin,116,23.91,2357.51,0.15,2,Canada,Amazon,11
2022-11-28,Green Tea Extract,Fat Burner,100,27.88,2369.84,0.15,1,USA,Walmart,11
2022-11-28,Iron Supplement,Mineral,77,49.69,3060.91,0.2,2,UK,Amazon,11
2022-11-28,Electrolyte Powder,Hydration,73,45.39,2816.75,0.15,2,Canada,iHerb,11
2022-12-05,Whey Protein,Protein,138,27.79,3259.58,0.15,6,USA,Walmart,12
2022-12-05,Vitamin C,Vitamin,82,45.87,3385.12,0.1,3,USA,Amazon,12
2022-12-05,Fish Oil,Omega,69,47.9,3304.81,0.0,2,UK,iHerb,12
2022-12-05,Multivitamin,Vitamin,104,45.04,3513.46,0.25,2,Canada,iHerb,12
2022-12-05,Pre-Workout,Performance,122,42.34,3874.02,0.25,1,UK,Walmart,12
2022-12-05,BCAA,Amino Acid,134,15.68,1681.05,0.2,1,UK,Walmart,12
2022-12-05,Creatine,Performance,120,34.6,3322.07,0.2,5,USA,iHerb,12
2022-12-05,Zinc,Mineral,138,27.4,2646.89,0.3,5,Canada,Walmart,12
2022-12-05,Magnesium,Mineral,69,39.73,2604.45,0.05,1,Canada,iHerb,12
2022-12-05,Probiotic,Digestive,145,21.88,2221.2,0.3,3,Canada,Amazon,12
2022-12-05,Ashwagandha,Herbal,80,22.17,1773.42,0.0,1,USA,iHerb,12
2022-12-05,Melatonin,Sleep Aid,103,14.33,1475.55,0.0,2,USA,Walmart,12
2022-12-05,Biotin,Vitamin,129,34.93,3154.53,0.3,3,Canada,iHerb,12
2022-12-05,Green Tea Extract,Fat Burner,122,27.99,2561.04,0.25,6,UK,Walmart,12
2022-12-05,Iron Supplement,Mineral,79,31.3,2472.78,0.0,3,USA,iHerb,12
2022-12-05,Electrolyte Powder,Hydration,111,31.61,2806.81,0.2,1,Canada,iHerb,12
2022-12-12,Whey Protein,Protein,134,33.75,3392.09,0.25,5,Canada,iHerb,12
2022-12-12,Vitamin C,Vitamin,152,17.25,1835.58,0.3,3,UK,Walmart,12
2022-12-12,Fish Oil,Omega,129,31.67,3063.61,0.25,6,USA,iHerb,12
2022-12-12,Multivitamin,Vitamin,114,44.87,3580.45,0.3,1,USA,Amazon,12
2022-12-12,Pre-Workout,Performance,144,27.29,2947.01,0.25,5,USA,iHerb,12
2022-12-12,BCAA,Amino Acid,106,41.36,3288.01,0.25,4,USA,Amazon,12
2022-12-12,Creatine,Performance,59,45.99,2713.54,0.0,2,Canada,Walmart,12
2022-12-12,Zinc,Mineral,72,41.12,2960.41,0.0,3,Canada,iHerb,12
2022-12-12,Magnesium,Mineral,118,12.6,1411.97,0.05,5,UK,Amazon,12
2022-12-12,Probiotic,Digestive,70,49.05,2918.35,0.15,1,UK,Amazon,12
2022-12-12,Ashwagandha,Herbal,77,42.72,2960.48,0.1,0,UK,Walmart,12
2022-12-12,Melatonin,Sleep Aid,100,32.39,2752.98,0.15,4,USA,iHerb,12
2022-12-12,Biotin,Vitamin,89,23.22,2066.45,0.0,1,USA,iHerb,12
2022-12-12,Green Tea Extract,Fat Burner,64,35.96,2301.73,0.0,2,USA,iHerb,12
2022-12-12,Iron Supplement,Mineral,81,21.4,1733.71,0.0,1,Canada,Walmart,12
2022-12-12,Electrolyte Powder,Hydration,74,42.67,2683.82,0.15,3,USA,iHerb,12
2022-12-19,Whey Protein,Protein,71,49.53,3516.86,0.0,1,USA,Walmart,12
2022-12-19,Vitamin C,Vitamin,101,20.29,2049.61,0.0,1,Canada,Amazon,12
2022-12-19,Fish Oil,Omega,108,30.14,2604.45,0.2,5,Canada,Walmart,12
2022-12-19,Multivitamin,Vitamin,102,22.85,2331.16,0.0,3,UK,Walmart,12
2022-12-19,Pre-Workout,Performance,94,34.46,3077.53,0.05,2,USA,iHerb,12
2022-12-19,BCAA,Amino Acid,96,22.93,2091.17,0.05,1,UK,Walmart,12
2022-12-19,Creatine,Performance,132,29.02,2872.62,0.25,4,USA,Walmart,12
2022-12-19,Zinc,Mineral,112,45.82,3592.22,0.3,1,UK,Amazon,12
2022-12-19,Magnesium,Mineral,87,24.98,2173.04,0.0,2,UK,Amazon,12
2022-12-19,Probiotic,Digestive,89,21.92,1951.16,0.0,1,UK,Amazon,12
2022-12-19,Ashwagandha,Herbal,109,17.72,1641.93,0.15,4,UK,iHerb,12
2022-12-19,Melatonin,Sleep Aid,111,22.71,2016.78,0.2,3,Canada,Walmart,12
2022-12-19,Biotin,Vitamin,74,34.34,2540.94,0.0,2,USA,Walmart,12
2022-12-19,Green Tea Extract,Fat Burner,67,30.59,2049.75,0.0,0,USA,Walmart,12
2022-12-19,Iron Supplement,Mineral,97,48.04,3495.05,0.25,3,USA,Walmart,12
2022-12-19,Electrolyte Powder,Hydration,121,21.0,2159.48,0.15,1,USA,Walmart,12
2022-12-26,Whey Protein,Protein,89,43.87,3903.99,0.0,3,UK,Amazon,12
2022-12-26,Vitamin C,Vitamin,107,45.68,3421.3,0.3,2,Canada,Walmart,12
2022-12-26,Fish Oil,Omega,89,26.51,2241.4,0.05,2,Canada,Walmart,12
2022-12-26,Multivitamin,Vitamin,130,27.16,2648.44,0.25,3,Canada,iHerb,12
2022-12-26,Pre-Workout,Performance,89,35.19,3131.94,0.0,4,USA,iHerb,12
2022-12-26,BCAA,Amino Acid,144,17.51,1765.38,0.3,1,UK,Walmart,12
2022-12-26,Creatine,Performance,101,28.7,2754.23,0.05,4,Canada,Amazon,12
2022-12-26,Zinc,Mineral,64,37.97,2430.26,0.0,1,USA,Walmart,12
2022-12-26,Magnesium,Mineral,85,33.93,2740.05,0.05,1,USA,Walmart,12
2022-12-26,Probiotic,Digestive,35,51.82,1813.6,0.0,1,Canada,iHerb,12
2022-12-26,Ashwagandha,Herbal,55,37.95,2087.34,0.0,1,Canada,Walmart,12
2022-12-26,Melatonin,Sleep Aid,127,30.43,2898.89,0.25,4,USA,iHerb,12
2022-12-26,Biotin,Vitamin,83,30.3,2514.65,0.0,2,USA,iHerb,12
2022-12-26,Green Tea Extract,Fat Burner,78,39.16,2749.22,0.1,2,Canada,Amazon,12
2022-12-26,Iron Supplement,Mineral,59,42.19,2488.95,0.0,0,USA,iHerb,12
2022-12-26,Electrolyte Powder,Hydration,119,32.61,2716.71,0.3,3,UK,Amazon,12
2023-01-02,Whey Protein,Protein,151,34.32,3886.8,0.25,6,USA,Amazon,1
2023-01-02,Vitamin C,Vitamin,84,33.47,2671.08,0.05,3,UK,Walmart,1
2023-01-02,Fish Oil,Omega,75,30.36,2276.73,0.0,1,USA,iHerb,1
2023-01-02,Multivitamin,Vitamin,111,29.21,2917.86,0.1,2,Canada,Walmart,1
2023-01-02,Pre-Workout,Performance,113,45.34,4354.58,0.15,4,USA,Walmart,1
2023-01-02,BCAA,Amino Acid,77,44.69,3097.24,0.1,1,UK,Walmart,1
2023-01-02,Creatine,Performance,109,42.26,3915.36,0.15,2,USA,Amazon,1
2023-01-02,Zinc,Mineral,68,34.52,2347.02,0.0,1,Canada,Amazon,1
2023-01-02,Magnesium,Mineral,70,39.54,2767.81,0.0,3,USA,Amazon,1
2023-01-02,Probiotic,Digestive,150,22.64,2377.32,0.3,3,UK,Amazon,1
2023-01-02,Ashwagandha,Herbal,65,33.11,2152.14,0.0,0,UK,iHerb,1
2023-01-02,Melatonin,Sleep Aid,80,47.75,3247.3,0.15,2,Canada,Walmart,1
2023-01-02,Biotin,Vitamin,71,50.95,3255.72,0.1,2,USA,iHerb,1
2023-01-02,Green Tea Extract,Fat Burner,104,25.46,2383.4,0.1,5,Canada,Amazon,1
2023-01-02,Iron Supplement,Mineral,155,20.05,2175.77,0.3,4,USA,Walmart,1
2023-01-02,Electrolyte Powder,Hydration,114,27.08,2624.02,0.15,1,UK,Walmart,1
2023-01-09,Whey Protein,Protein,122,49.5,4529.53,0.25,4,Canada,Walmart,1
2023-01-09,Vitamin C,Vitamin,83,35.26,2926.3,0.0,3,UK,Amazon,1
2023-01-09,Fish Oil,Omega,148,23.49,2607.75,0.25,3,USA,Amazon,1
2023-01-09,Multivitamin,Vitamin,82,32.84,2692.79,0.0,2,UK,Amazon,1
2023-01-09,Pre-Workout,Performance,127,16.48,2093.58,0.0,3,UK,iHerb,1
2023-01-09,BCAA,Amino Acid,115,18.42,1906.83,0.1,2,Canada,Walmart,1
2023-01-09,Creatine,Performance,144,49.97,5037.28,0.3,3,Canada,iHerb,1
2023-01-09,Zinc,Mineral,70,41.8,2926.13,0.0,2,UK,Amazon,1
2023-01-09,Magnesium,Mineral,52,46.52,2419.22,0.0,1,Canada,iHerb,1
2023-01-09,Probiotic,Digestive,83,28.91,2399.84,0.0,1,UK,Amazon,1
2023-01-09,Ashwagandha,Herbal,91,22.2,2020.61,0.0,3,USA,iHerb,1
2023-01-09,Melatonin,Sleep Aid,102,24.41,2490.18,0.0,2,UK,Amazon,1
2023-01-09,Biotin,Vitamin,102,18.6,1897.61,0.0,4,Canada,Walmart,1
2023-01-09,Green Tea Extract,Fat Burner,121,41.92,3804.35,0.25,5,USA,Walmart,1
2023-01-09,Iron Supplement,Mineral,81,32.4,2624.12,0.0,1,Canada,iHerb,1
2023-01-09,Electrolyte Powder,Hydration,80,31.27,2501.35,0.0,2,UK,Walmart,1
2023-01-16,Whey Protein,Protein,167,30.27,3538.64,0.3,3,USA,iHerb,1
2023-01-16,Vitamin C,Vitamin,86,36.12,3106.11,0.0,2,Canada,Walmart,1
2023-01-16,Fish Oil,Omega,118,21.75,2181.65,0.15,3,USA,iHerb,1
2023-01-16,Multivitamin,Vitamin,93,20.78,1932.47,0.0,4,USA,Amazon,1
2023-01-16,Pre-Workout,Performance,162,15.27,2102.68,0.15,3,USA,Walmart,1
2023-01-16,BCAA,Amino Acid,116,45.86,3723.83,0.3,3,USA,Walmart,1
2023-01-16,Creatine,Performance,70,53.36,3735.48,0.0,1,UK,Amazon,1
2023-01-16,Zinc,Mineral,94,28.73,2700.88,0.0,1,Canada,iHerb,1
2023-01-16,Magnesium,Mineral,95,22.86,2171.46,0.0,3,USA,iHerb,1
2023-01-16,Probiotic,Digestive,113,16.15,1824.63,0.0,1,UK,Walmart,1
2023-01-16,Ashwagandha,Herbal,122,20.43,1993.84,0.2,4,UK,iHerb,1
2023-01-16,Melatonin,Sleep Aid,72,37.97,2597.01,0.05,1,USA,Amazon,1
2023-01-16,Biotin,Vitamin,122,19.42,2132.3,0.1,5,UK,Amazon,1
2023-01-16,Green Tea Extract,Fat Burner,95,44.41,3586.07,0.15,1,Canada,Walmart,1
2023-01-16,Iron Supplement,Mineral,80,27.61,2208.83,0.0,0,USA,iHerb,1
2023-01-16,Electrolyte Powder,Hydration,81,32.47,2629.88,0.0,1,UK,Amazon,1
2023-01-23,Whey Protein,Protein,153,28.81,3526.71,0.2,5,Canada,iHerb,1
2023-01-23,Vitamin C,Vitamin,74,39.61,2931.23,0.0,2,USA,Walmart,1
2023-01-23,Fish Oil,Omega,79,27.9,2204.1,0.0,3,Canada,Amazon,1
2023-01-23,Multivitamin,Vitamin,116,34.46,3197.78,0.2,5,Canada,iHerb,1
2023-01-23,Pre-Workout,Performance,115,44.97,3878.86,0.25,2,UK,iHerb,1
2023-01-23,BCAA,Amino Acid,77,40.35,2951.55,0.05,2,USA,Amazon,1
2023-01-23,Creatine,Performance,134,41.68,3909.92,0.3,2,UK,iHerb,1
2023-01-23,Zinc,Mineral,142,32.12,3192.45,0.3,4,UK,iHerb,1
2023-01-23,Magnesium,Mineral,75,35.21,2640.57,0.0,0,Canada,iHerb,1
2023-01-23,Probiotic,Digestive,122,25.51,2645.25,0.15,1,USA,Walmart,1
2023-01-23,Ashwagandha,Herbal,73,47.0,3088.16,0.1,3,Canada,Walmart,1
2023-01-23,Melatonin,Sleep Aid,148,14.88,1761.49,0.2,5,UK,Walmart,1
2023-01-23,Biotin,Vitamin,115,14.73,1693.83,0.0,1,USA,Amazon,1
2023-01-23,Green Tea Extract,Fat Burner,73,36.98,2699.55,0.0,2,Canada,Amazon,1
2023-01-23,Iron Supplement,Mineral,94,47.14,3766.56,0.15,4,USA,iHerb,1
2023-01-23,Electrolyte Powder,Hydration,98,21.4,2097.61,0.0,2,Canada,Amazon,1
2023-01-30,Whey Protein,Protein,113,28.13,3178.57,0.0,3,Canada,Walmart,1
2023-01-30,Vitamin C,Vitamin,101,23.91,2414.62,0.0,4,USA,Amazon,1
2023-01-30,Fish Oil,Omega,124,31.67,3141.19,0.2,3,USA,Amazon,1
2023-01-30,Multivitamin,Vitamin,142,30.4,3237.53,0.25,4,USA,Walmart,1
2023-01-30,Pre-Workout,Performance,79,46.27,3655.14,0.0,1,Canada,iHerb,1
2023-01-30,BCAA,Amino Acid,117,36.95,3242.21,0.25,3,Canada,Walmart,1
2023-01-30,Creatine,Performance,99,42.15,3964.33,0.05,2,Canada,iHerb,1
2023-01-30,Zinc,Mineral,78,29.49,2300.42,0.0,1,USA,Walmart,1
2023-01-30,Magnesium,Mineral,77,42.63,2954.58,0.1,2,USA,Amazon,1
2023-01-30,Probiotic,Digestive,112,14.78,1655.67,0.0,4,Canada,Amazon,1
2023-01-30,Ashwagandha,Herbal,116,16.44,1716.59,0.1,5,UK,Walmart,1
2023-01-30,Melatonin,Sleep Aid,100,27.8,2779.62,0.0,3,USA,iHerb,1
2023-01-30,Biotin,Vitamin,110,27.57,2881.58,0.05,1,UK,iHerb,1
2023-01-30,Green Tea Extract,Fat Burner,95,22.68,2154.8,0.0,3,USA,Amazon,1
2023-01-30,Iron Supplement,Mineral,161,20.37,2295.65,0.3,3,Canada,iHerb,1
2023-01-30,Electrolyte Powder,Hydration,72,37.92,2729.97,0.0,1,Canada,iHerb,1
2023-02-06,Whey Protein,Protein,164,32.81,3766.23,0.3,7,Canada,Walmart,2
2023-02-06,Vitamin C,Vitamin,63,43.95,2768.58,0.0,2,Canada,Walmart,2
2023-02-06,Fish Oil,Omega,141,28.55,3019.57,0.25,3,Canada,Walmart,2
2023-02-06,Multivitamin,Vitamin,104,38.22,3378.82,0.15,2,Canada,iHerb,2
2023-02-06,Pre-Workout,Performance,162,15.92,2062.96,0.2,6,USA,Walmart,2
2023-02-06,BCAA,Amino Acid,150,20.64,2477.39,0.2,1,UK,Walmart,2
2023-02-06,Creatine,Performance,101,27.86,2814.23,0.0,3,Canada,iHerb,2
2023-02-06,Zinc,Mineral,73,29.62,2162.62,0.0,0,Canada,Amazon,2
2023-02-06,Magnesium,Mineral,94,21.72,2041.34,0.0,1,Canada,Walmart,2
2023-02-06,Probiotic,Digestive,69,48.4,3172.36,0.05,1,UK,iHerb,2
2023-02-06,Ashwagandha,Herbal,43,50.48,2170.73,0.0,1,UK,iHerb,2
2023-02-06,Melatonin,Sleep Aid,66,45.44,2999.27,0.0,1,USA,Amazon,2
2023-02-06,Biotin,Vitamin,136,27.17,3140.99,0.15,4,Canada,iHerb,2
2023-02-06,Green Tea Extract,Fat Burner,99,21.18,2096.81,0.0,4,USA,Walmart,2
2023-02-06,Iron Supplement,Mineral,110,26.91,2516.43,0.15,2,Canada,iHerb,2
2023-02-06,Electrolyte Powder,Hydration,82,31.51,2583.7,0.0,1,Canada,Amazon,2
2023-02-13,Whey Protein,Protein,109,41.18,4264.25,0.05,3,UK,Walmart,2
2023-02-13,Vitamin C,Vitamin,156,26.1,2849.77,0.3,5,UK,iHerb,2
2023-02-13,Fish Oil,Omega,119,34.93,3117.4,0.25,5,Canada,Walmart,2
2023-02-13,Multivitamin,Vitamin,117,17.17,2009.46,0.0,3,UK,Walmart,2
2023-02-13,Pre-Workout,Performance,107,25.44,2722.49,0.0,1,Canada,Walmart,2
2023-02-13,BCAA,Amino Acid,76,22.83,1735.04,0.0,2,USA,Amazon,2
2023-02-13,Creatine,Performance,153,29.35,3367.75,0.25,5,UK,Amazon,2
2023-02-13,Zinc,Mineral,77,49.62,3247.39,0.15,1,Canada,Amazon,2
2023-02-13,Magnesium,Mineral,81,29.55,2393.76,0.0,1,Canada,Amazon,2
2023-02-13,Probiotic,Digestive,113,17.64,1793.54,0.1,4,USA,Walmart,2
2023-02-13,Ashwagandha,Herbal,66,41.77,2756.56,0.0,2,UK,Amazon,2
2023-02-13,Melatonin,Sleep Aid,104,30.89,2891.09,0.1,2,USA,iHerb,2
2023-02-13,Biotin,Vitamin,119,34.61,3088.88,0.25,1,USA,Walmart,2
2023-02-13,Green Tea Extract,Fat Burner,87,46.3,3423.92,0.15,4,USA,Walmart,2
2023-02-13,Iron Supplement,Mineral,63,46.63,2937.81,0.0,2,USA,iHerb,2
2023-02-13,Electrolyte Powder,Hydration,62,43.0,2665.8,0.0,2,UK,iHerb,2
2023-02-20,Whey Protein,Protein,106,26.33,2790.8,0.0,2,Canada,Amazon,2
2023-02-20,Vitamin C,Vitamin,140,27.95,2934.99,0.25,3,USA,iHerb,2
2023-02-20,Fish Oil,Omega,97,20.19,1958.71,0.0,3,USA,Amazon,2
2023-02-20,Multivitamin,Vitamin,138,31.88,3300.07,0.25,4,Canada,Walmart,2
2023-02-20,Pre-Workout,Performance,100,34.26,3425.52,0.0,1,USA,iHerb,2
2023-02-20,BCAA,Amino Acid,149,28.71,3208.2,0.25,7,USA,Walmart,2
2023-02-20,Creatine,Performance,82,42.09,3451.63,0.0,0,USA,iHerb,2
2023-02-20,Zinc,Mineral,84,34.37,2886.86,0.0,3,Canada,iHerb,2
2023-02-20,Magnesium,Mineral,101,45.69,3692.15,0.2,3,USA,iHerb,2
2023-02-20,Probiotic,Digestive,106,40.02,3181.61,0.25,2,UK,Walmart,2
2023-02-20,Ashwagandha,Herbal,73,46.05,3193.58,0.05,3,USA,Amazon,2
2023-02-20,Melatonin,Sleep Aid,119,38.04,3168.72,0.3,2,USA,iHerb,2
2023-02-20,Biotin,Vitamin,75,43.3,3247.8,0.0,1,USA,Amazon,2
2023-02-20,Green Tea Extract,Fat Burner,152,13.62,1449.34,0.3,6,USA,iHerb,2
2023-02-20,Iron Supplement,Mineral,144,17.27,1989.55,0.2,5,UK,Amazon,2
2023-02-20,Electrolyte Powder,Hydration,111,39.01,3247.34,0.25,2,UK,Walmart,2
2023-02-27,Whey Protein,Protein,171,21.9,2808.55,0.25,8,Canada,iHerb,2
2023-02-27,Vitamin C,Vitamin,114,15.68,1787.04,0.0,1,UK,iHerb,2
2023-02-27,Fish Oil,Omega,104,47.31,3444.49,0.3,3,Canada,iHerb,2
2023-02-27,Multivitamin,Vitamin,135,31.68,3421.88,0.2,3,Canada,iHerb,2
2023-02-27,Pre-Workout,Performance,90,36.87,3318.13,0.0,1,UK,Amazon,2
